channel_id,channel_name,priority_score,simulated_tier,recent_video_count_48h,recent_video_count_7d,ranking_count_7d,ranking_count_30d,estimated_daily_refreshes,estimated_weekly_refreshes,risk_flag,reason_summary
UCBmGhAaYKdG8kyqsCkSJ9qQ,UCBmGhAaYKdG8kyqsCkSJ9qQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCp1H5Jt_ihUIUAIQCc-9hzw,UCp1H5Jt_ihUIUAIQCc-9hzw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_upload_14d; no_ranking_30d; growth_7d_lt_10000
UCai6xSz9VUGwNj-mB9K6_Ow,UCai6xSz9VUGwNj-mB9K6_Ow,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000; observation_sufficient
UC8Y1-8FdJUXHkR0qhClwpOg,UC8Y1-8FdJUXHkR0qhClwpOg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCeKA5t6Yh2V_BsiIOIxZvcQ,UCeKA5t6Yh2V_BsiIOIxZvcQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_upload_14d; no_ranking_30d; growth_7d_lt_10000
UCJEGMEX_fDbkyQi73VoUz8A,UCJEGMEX_fDbkyQi73VoUz8A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000; observation_sufficient
UCmH-xzffV_6PDHWlXb-nkLA,UCmH-xzffV_6PDHWlXb-nkLA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCBUKTu0Jb4C5Lz_pwL--0tQ,UCBUKTu0Jb4C5Lz_pwL--0tQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_upload_14d; no_ranking_30d; growth_7d_lt_10000
UC2oKv9MRKvOYmOwTqAbgWxg,UC2oKv9MRKvOYmOwTqAbgWxg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCXQbKzbjxaDnwpCpkCpdq_g,UCXQbKzbjxaDnwpCpkCpdq_g,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCpVhw70igtj4kS_ovweuHeg,UCpVhw70igtj4kS_ovweuHeg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCcXxDV-uoPW1-14j2X28zrQ,UCcXxDV-uoPW1-14j2X28zrQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCEONiaskANYZJSerz3suT_Q,UCEONiaskANYZJSerz3suT_Q,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCcELId_zrB-jcIQ5OIGqiUQ,UCcELId_zrB-jcIQ5OIGqiUQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCRXbosXZhCmoftVmSM4mPDw,UCRXbosXZhCmoftVmSM4mPDw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCV32B_exLtLtdD8oicGzosA,UCV32B_exLtLtdD8oicGzosA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCs84zVz13QspEQCkh2tfD3w,UCs84zVz13QspEQCkh2tfD3w,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCVX-NoHO_ihN1KqAiCarzlg,UCVX-NoHO_ihN1KqAiCarzlg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCHwQOtwtZJPx8K8KUHwACcg,UCHwQOtwtZJPx8K8KUHwACcg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCCbZFOmhsQkQZ_8cTFLVOYw,UCCbZFOmhsQkQZ_8cTFLVOYw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCdB_nliFUorH9lZb1J19g-A,UCdB_nliFUorH9lZb1J19g-A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCHIeP9Yj4E98PXhvUEWhcig,UCHIeP9Yj4E98PXhvUEWhcig,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCIGJZo0qGtgarb0F4SQGnpA,UCIGJZo0qGtgarb0F4SQGnpA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCu6ElyxgXHVRH3uXyswhoSg,UCu6ElyxgXHVRH3uXyswhoSg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCyRXORG3O6RiOPXEL7y5t4A,UCyRXORG3O6RiOPXEL7y5t4A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCC4Ov0WkU0OM13VUCVxzLfg,UCC4Ov0WkU0OM13VUCVxzLfg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCLY-oYuGEmmthR0WWbdrhlQ,UCLY-oYuGEmmthR0WWbdrhlQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCj3RHqBCHXrmGEmC-xcVC6A,UCj3RHqBCHXrmGEmC-xcVC6A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCzXYQeroiCQoNRGOoqZ7yAw,UCzXYQeroiCQoNRGOoqZ7yAw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCtLbotPCJhRLSpBUb8hOxzA,UCtLbotPCJhRLSpBUb8hOxzA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCaK79Xh6XwjIJQ_cO6u8Zrw,UCaK79Xh6XwjIJQ_cO6u8Zrw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCcCUoKi9xEly8LMSr9p9xzw,UCcCUoKi9xEly8LMSr9p9xzw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCdwweuDez1QImREtIAZPcYg,UCdwweuDez1QImREtIAZPcYg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCOJb_9lpdWhaRSz1vknBIVg,UCOJb_9lpdWhaRSz1vknBIVg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCrMSZAPPhXNBjcSUgBrXLbw,UCrMSZAPPhXNBjcSUgBrXLbw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCNHc955pE2qA0JfOklGk4SA,UCNHc955pE2qA0JfOklGk4SA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCgESFtgf-rD3czNuO6AiRtA,UCgESFtgf-rD3czNuO6AiRtA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCxUDXKlwQFL4hXoe5SItF-g,UCxUDXKlwQFL4hXoe5SItF-g,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCxBQg_MTWjkEDZOXK6ahebQ,UCxBQg_MTWjkEDZOXK6ahebQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCuR2jezs4-COk5NepbzBKKg,UCuR2jezs4-COk5NepbzBKKg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCoLF4YqTVznOaBR_HCWVqSw,UCoLF4YqTVznOaBR_HCWVqSw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCkAsmKq-xYiNsl32dwB3Ulg,UCkAsmKq-xYiNsl32dwB3Ulg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC2trVCegPtknHJwQGUNteCg,UC2trVCegPtknHJwQGUNteCg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCY0wMpuqeggDR1tNJjZF9yA,UCY0wMpuqeggDR1tNJjZF9yA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCii4eZm84XkoHhp99Ptihqw,UCii4eZm84XkoHhp99Ptihqw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC758B56bESyznwmUP0o9FHA,UC758B56bESyznwmUP0o9FHA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCe1VvJTkU2xeLJqTb-Sgztw,UCe1VvJTkU2xeLJqTb-Sgztw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCU_CyQbxRCDe8ZCVIIXqIhQ,UCU_CyQbxRCDe8ZCVIIXqIhQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCED7AG6fiNMz1PHl5OI0T-A,UCED7AG6fiNMz1PHl5OI0T-A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCLW1pELzIdRSYbLHRBdWSqQ,UCLW1pELzIdRSYbLHRBdWSqQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCIm8LjwllnJc9s_qeTcCxSg,UCIm8LjwllnJc9s_qeTcCxSg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCNQ8AeoGv27SvK1XYrAUmww,UCNQ8AeoGv27SvK1XYrAUmww,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCFUhuNEDt0lKVZhZU5Eyf8w,UCFUhuNEDt0lKVZhZU5Eyf8w,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCm9jBfiiZg-x2uWWac3giEw,UCm9jBfiiZg-x2uWWac3giEw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCPI-eyzOIfQiGE3JK7H8XEw,UCPI-eyzOIfQiGE3JK7H8XEw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCKK1-N01YU8bBsgWqosX9Eg,UCKK1-N01YU8bBsgWqosX9Eg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCKSIpniJO4ofvNKJRFeZGoQ,UCKSIpniJO4ofvNKJRFeZGoQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCVLimK-zfEJLRiUQTJC-SZg,UCVLimK-zfEJLRiUQTJC-SZg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCMupijofG_oq_7ov_nFXfgQ,UCMupijofG_oq_7ov_nFXfgQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCl6lzRh6Qf-ffbRE1h-a5VQ,UCl6lzRh6Qf-ffbRE1h-a5VQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCJencNErQ5UZx2NbGXPBpKA,UCJencNErQ5UZx2NbGXPBpKA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000; observation_sufficient
UCBWpc18ocSzjv95fdvsmDTQ,UCBWpc18ocSzjv95fdvsmDTQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCyum8FOA4MYsFX8JKJAQHrw,UCyum8FOA4MYsFX8JKJAQHrw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCXlB800Q-h1Zrj6W40hLvYw,UCXlB800Q-h1Zrj6W40hLvYw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCAPZRbYtW5EEaYVH_Te4qbw,UCAPZRbYtW5EEaYVH_Te4qbw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCeoxdnxKYOMztHMVArhAjMQ,UCeoxdnxKYOMztHMVArhAjMQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCVEovD0CWnXGDQjseiijYQA,UCVEovD0CWnXGDQjseiijYQA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000; observation_sufficient
UCiy9rxyq75-wg-y2ZrdI5ZA,UCiy9rxyq75-wg-y2ZrdI5ZA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCN8lJWFNtXNjoWwI_MtsZAQ,UCN8lJWFNtXNjoWwI_MtsZAQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCAP7nYCyi4_PXSJayAaCrIg,UCAP7nYCyi4_PXSJayAaCrIg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC-OfroHhYuwABzdt5clK56Q,UC-OfroHhYuwABzdt5clK56Q,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCgdWqhb1xyTsABOcHE18pdw,UCgdWqhb1xyTsABOcHE18pdw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCe47V7b2Ym5b4sKJV00SDjQ,UCe47V7b2Ym5b4sKJV00SDjQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCcuDbiTg4ZhD3Xi2gK_kIXg,UCcuDbiTg4ZhD3Xi2gK_kIXg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCkKw6YorTvNbTrpDnQXlkSQ,UCkKw6YorTvNbTrpDnQXlkSQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCaNPbIl_VPgDa2lfEhaICQg,UCaNPbIl_VPgDa2lfEhaICQg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC9T4LkavYKkSwdtHo-0eyzw,UC9T4LkavYKkSwdtHo-0eyzw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCH3bCEEe7sJvXpVNWHH7I0A,UCH3bCEEe7sJvXpVNWHH7I0A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCzomvhHtEVEeMQalqEiyVyA,UCzomvhHtEVEeMQalqEiyVyA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000; observation_sufficient
UCYsjMuy3jBiXeirK2xSHE2w,UCYsjMuy3jBiXeirK2xSHE2w,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCT-egXZkwgjZdwlSaDIlURg,UCT-egXZkwgjZdwlSaDIlURg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCzBoY7geGhO0lOgnNyl82Dw,UCzBoY7geGhO0lOgnNyl82Dw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UClZ53-mqXIUU3fVEOBz0ihg,UClZ53-mqXIUU3fVEOBz0ihg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCYwkl1l2wKVACdwK2mzN1nA,UCYwkl1l2wKVACdwK2mzN1nA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCpHXQ-bAOXqDou4kzLl3wtw,UCpHXQ-bAOXqDou4kzLl3wtw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCrkmFl9WbotWvZMH8wQM2mw,UCrkmFl9WbotWvZMH8wQM2mw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCsl06ASd5x_ChvKKaNCnJ7A,UCsl06ASd5x_ChvKKaNCnJ7A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC86AsYVjkXmOSLURYvvFFew,UC86AsYVjkXmOSLURYvvFFew,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCgW5qJIMxH41oa4T70rfLqg,UCgW5qJIMxH41oa4T70rfLqg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCa0YFe6ec0fIZwO7-sKBmRw,UCa0YFe6ec0fIZwO7-sKBmRw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCQ_zVF_ZyyiTptU8w3s9yMA,UCQ_zVF_ZyyiTptU8w3s9yMA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCfJ33Aq-PgYIPbuX2s7HNpg,UCfJ33Aq-PgYIPbuX2s7HNpg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC_oLKvnOK_P5L7tmQPaKxVA,UC_oLKvnOK_P5L7tmQPaKxVA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC8t8pNcelZMSRm0_iqLlUOQ,UC8t8pNcelZMSRm0_iqLlUOQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCBT07kDimH3-HJ9zq1rFQKg,UCBT07kDimH3-HJ9zq1rFQKg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCOAcbD7oSEMi6xt465un1pg,UCOAcbD7oSEMi6xt465un1pg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCjO5LvXBrvOf_r_NKjRJW5A,UCjO5LvXBrvOf_r_NKjRJW5A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCYFtZ3So6rmbr_EQquf_DCQ,UCYFtZ3So6rmbr_EQquf_DCQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCv90PEdjmCixSfvqjCxAiGQ,UCv90PEdjmCixSfvqjCxAiGQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC673deOyBeyNqzTD6zHRP0A,UC673deOyBeyNqzTD6zHRP0A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC4kpV3aDs50WK82zOgSLEVQ,UC4kpV3aDs50WK82zOgSLEVQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC7CoyO8gTHr-lxOVgX1rutw,UC7CoyO8gTHr-lxOVgX1rutw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCEIubhmNOOl3iWeII1HhGAg,UCEIubhmNOOl3iWeII1HhGAg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCqq-ENczk2t7tVwdDUyYhpg,UCqq-ENczk2t7tVwdDUyYhpg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCMzNWwdbN9Q8eaG4Y3kFXlg,UCMzNWwdbN9Q8eaG4Y3kFXlg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UClw9Q4wyWnkRTpNKAfLAT4g,UClw9Q4wyWnkRTpNKAfLAT4g,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCoHnq2e1hDLIIWiyLqJaQRA,UCoHnq2e1hDLIIWiyLqJaQRA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCPg6wgO1XzM9yXN7OW9w8gQ,UCPg6wgO1XzM9yXN7OW9w8gQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC5rzSRrEto0X8vPue-AhSew,UC5rzSRrEto0X8vPue-AhSew,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCjnEFCkEEaTaLzpfP9VjhJg,UCjnEFCkEEaTaLzpfP9VjhJg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCH_ZIxOtPDgem-1K753QT6A,UCH_ZIxOtPDgem-1K753QT6A,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC_nv68LD3buf9gg-rBhgVAQ,UC_nv68LD3buf9gg-rBhgVAQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCEGRaKu2lqjgWt-pwcScHyg,UCEGRaKu2lqjgWt-pwcScHyg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC1NmwiuEKPmb8bou0s5y_9w,UC1NmwiuEKPmb8bou0s5y_9w,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCdatEHHzIeq-Agc4kvLnPYQ,UCdatEHHzIeq-Agc4kvLnPYQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCahlYbdb3AHrNQdojztSMvQ,UCahlYbdb3AHrNQdojztSMvQ,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCFNdNv1OLzgVW-3ZL_vdNTg,UCFNdNv1OLzgVW-3ZL_vdNTg,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCM0SHvGPJU90RVVUGg0MoDw,UCM0SHvGPJU90RVVUGg0MoDw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCqFTI68M6wd8eotxt5FvFsA,UCqFTI68M6wd8eotxt5FvFsA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCupalL95xOieIqFkp1eXA6Q,UCupalL95xOieIqFkp1eXA6Q,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UCQET_vrEGR_csLsO7OOciXw,UCQET_vrEGR_csLsO7OOciXw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC632rW4pL7yq4oGLJFfsuVA,UC632rW4pL7yq4oGLJFfsuVA,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
UC-PMfohkNrY1H878Wa7tljw,UC-PMfohkNrY1H878Wa7tljw,-15,active,0,0,0,0,6.0,42.0,False,-15: rankable_rate_low; no_upload_7d; no_ranking_30d; growth_7d_lt_10000
